date,player_name,goals_scored,penalty,own_goal
1999-04-08T00:00:00Z,Simon O’Reilly,1,0,0
1999-04-13T00:00:00Z,Simon Ford,1,0,0
1999-05-03T00:00:00Z,Darren Ward,1,0,0
1999-05-03T00:00:00Z,Nathan Baird,1,0,0
1999-08-16T00:00:00Z,Darren Ward,1,0,0
1999-08-16T00:00:00Z,Mark Evans,1,0,0
1999-08-16T00:00:00Z,Andy Perrett,1,0,0
1999-08-21T00:00:00Z,Mark Evans,1,0,0
1999-08-21T00:00:00Z,Jon Porter,1,0,0
1999-08-21T00:00:00Z,Simon Ford,2,0,0
1999-08-28T00:00:00Z,Gareth Wright,1,0,0
1999-08-30T00:00:00Z,Paul Slocombe,1,0,0
1999-09-04T00:00:00Z,Jon Porter,1,0,0
1999-09-04T00:00:00Z,Simon Ford,1,0,0
1999-09-04T00:00:00Z,Andy Perrett,1,0,0
1999-09-11T00:00:00Z,Simon Ford,1,0,0
1999-09-11T00:00:00Z,Mark Evans,1,0,0
1999-09-18T00:00:00Z,Simon Ford,1,0,0
1999-09-25T00:00:00Z,Simon Ford,1,0,0
1999-10-06T00:00:00Z,Andy Perrett,1,0,0
1999-10-06T00:00:00Z,Paul Slocombe,1,0,0
1999-10-09T00:00:00Z,Mark Evans,2,0,0
1999-10-09T00:00:00Z,Danny Hazlehurst,1,0,0
1999-10-16T00:00:00Z,Mark Evans,1,0,0
1999-10-16T00:00:00Z,Stuart Minall,2,0,0
1999-10-16T00:00:00Z,Jon Porter,1,0,0
1999-10-16T00:00:00Z,Andy Perrett,1,0,0
1999-10-16T00:00:00Z,Paul Slocombe,1,0,0
1999-10-16T00:00:00Z,Gareth Wright,1,0,0
1999-10-30T00:00:00Z,Simon Ford,1,0,0
1999-11-06T00:00:00Z,Andy Perrett,5,0,0
1999-11-06T00:00:00Z,Simon Ford,1,0,0
1999-11-06T00:00:00Z,Gareth Wright,1,0,0
1999-11-13T00:00:00Z,Paul Slocombe,1,0,0
1999-11-16T00:00:00Z,Gary Hewlett,1,0,0
1999-11-16T00:00:00Z,Andy Perrett,1,0,0
1999-11-16T00:00:00Z,Mark Evans,1,0,0
1999-11-16T00:00:00Z,Simon Ford,1,0,0
1999-11-16T00:00:00Z,Jon Porter,1,0,0
1999-12-04T00:00:00Z,Paul Slocombe,1,0,0
1999-12-04T00:00:00Z,Simon Ford,1,0,0
1999-12-18T00:00:00Z,Paul Slocombe,4,0,0
1999-12-18T00:00:00Z,Andy Perrett,2,0,0
1999-12-18T00:00:00Z,Gary Hewlett,1,0,0
2000-01-03T00:00:00Z,Gary Hewlett,2,0,0
2000-01-03T00:00:00Z,Andy Perrett,1,0,0
2000-01-03T00:00:00Z,Danny Hazlehurst,1,0,0
2000-01-22T00:00:00Z,Stuart Minall,1,0,0
2000-02-02T00:00:00Z,Paul Slocombe,1,0,0
2000-02-02T00:00:00Z,Stuart Minall,1,0,0
2000-02-02T00:00:00Z,Simon Ford,1,0,0
2000-02-02T00:00:00Z,Lee Gould,1,0,0
2000-02-12T00:00:00Z,Andy Perrett,3,0,0
2000-02-12T00:00:00Z,Gary Hewlett,1,0,0
2000-02-26T00:00:00Z,Andy Perrett,2,0,0
2000-02-26T00:00:00Z,Lee Gould,1,0,0
2000-03-06T00:00:00Z,Ian Davis,1,0,0
2000-03-06T00:00:00Z,Simon Ford,1,0,0
2000-03-06T00:00:00Z,Lee Gould,1,0,0
2000-03-11T00:00:00Z,Andy Perrett,3,0,0
2000-03-11T00:00:00Z,Gareth Wright,1,0,0
2000-03-11T00:00:00Z,Paul Slocombe,1,0,0
2000-03-18T00:00:00Z,Stuart Minall,1,0,0
2000-03-25T00:00:00Z,Simon Ford,2,0,0
2000-03-25T00:00:00Z,Lee Gould,2,0,0
2000-03-25T00:00:00Z,Gary Hewlett,1,0,0
2000-03-25T00:00:00Z,Paul Slocombe,1,0,0
2000-03-29T00:00:00Z,Paul Slocombe,1,0,0
2000-03-29T00:00:00Z,Andy Perrett,1,0,0
2000-04-01T00:00:00Z,Simon Ford,1,0,0
2000-04-08T00:00:00Z,Paul Slocombe,1,0,0
2000-04-29T00:00:00Z,Andy Perrett,1,0,0
2000-04-29T00:00:00Z,Gary Hewlett,1,0,0
2000-05-06T00:00:00Z,Simon Ford,1,0,0
2000-08-19T00:00:00Z,Ian Davis,1,0,0
2000-08-26T00:00:00Z,Simon Ford,1,0,0
2000-08-26T00:00:00Z,Mark Jones,1,0,0
2000-09-02T00:00:00Z,Chris Porter,1,0,0
2000-09-09T00:00:00Z,Mattej Hocevar,1,0,0
2000-09-27T00:00:00Z,Mark James,1,0,0
2000-09-30T00:00:00Z,Nick Wilson,2,0,0
2000-09-30T00:00:00Z,Andy Catley,1,0,0
2000-09-30T00:00:00Z,Paul Slocombe,1,0,0
2000-10-21T00:00:00Z,James Billing,1,0,0
2000-10-21T00:00:00Z,OG,1,0,1
2000-11-18T00:00:00Z,Paul Slocombe,1,0,0
2000-11-21T00:00:00Z,Eli Georgiou,1,0,0
2000-11-21T00:00:00Z,Andy Catley,1,0,0
2000-11-25T00:00:00Z,Paul Slocombe,2,0,0
2000-12-02T00:00:00Z,Gareth Wright,3,0,0
2000-12-02T00:00:00Z,Andy Catley,1,0,0
2000-12-02T00:00:00Z,Ian Davis,1,0,0
2000-12-09T00:00:00Z,Gareth Wright,2,0,0
2000-12-09T00:00:00Z,Paul Slocombe,2,0,0
2000-12-09T00:00:00Z,Jason Benson,2,0,0
2000-12-09T00:00:00Z,Simon Ford,1,0,0
2000-12-09T00:00:00Z,Andy Catley,1,0,0
2000-12-09T00:00:00Z,Stuart Ponfield,1,0,0
2000-12-16T00:00:00Z,Simon Ford,1,0,0
2000-12-16T00:00:00Z,Andy Catley,1,0,0
2000-12-23T00:00:00Z,Mark Evans,1,0,0
2001-01-13T00:00:00Z,Stuart Rogers,2,0,0
2001-01-13T00:00:00Z,Simon Ford,2,0,0
2001-01-13T00:00:00Z,Gareth Wright,1,0,0
2001-01-13T00:00:00Z,Andy Catley,1,0,0
2001-01-13T00:00:00Z,Jason Benson,1,0,0
2001-01-20T00:00:00Z,Gareth Wright,1,0,0
2001-01-23T00:00:00Z,Gareth Wright,2,0,0
2001-01-27T00:00:00Z,Simon Ford,1,0,0
2001-01-27T00:00:00Z,Gareth Wright,1,0,0
2001-02-03T00:00:00Z,Simon Ford,1,0,0
2001-02-24T00:00:00Z,Mattej Hocevar,1,0,0
2001-02-27T00:00:00Z,Mattej Hocevar,1,0,0
2001-03-07T00:00:00Z,Andy Catley,1,0,0
2001-03-13T00:00:00Z,Andy Catley,1,0,0
2001-03-17T00:00:00Z,Stuart Minall,2,0,0
2001-03-17T00:00:00Z,Stuart Rogers,1,0,0
2001-04-03T00:00:00Z,Stuart Rogers,1,0,0
2001-04-03T00:00:00Z,Simon Ford,1,0,0
2001-04-03T00:00:00Z,Stuart Minall,1,0,0
2001-04-03T00:00:00Z,Gareth Wright,1,0,0
2001-04-13T00:00:00Z,Simon Ford,1,0,0
2001-04-13T00:00:00Z,Andy Catley,1,0,0
2001-04-13T00:00:00Z,Gareth Wright,1,0,0
2001-04-13T00:00:00Z,Paul Slocombe,1,0,0
2001-04-21T00:00:00Z,Stuart Minall,1,0,0
2001-04-21T00:00:00Z,Simon Ford,1,0,0
2001-04-24T00:00:00Z,Simon Ford,1,0,0
2001-04-24T00:00:00Z,Stuart Ponfield,1,0,0
2001-04-26T00:00:00Z,Gareth Wright,3,0,0
2001-04-26T00:00:00Z,Simon Ford,1,0,0
2001-04-26T00:00:00Z,Steve Jenkins,1,0,0
2001-04-28T00:00:00Z,Stuart Rogers,1,0,0
2001-08-25T00:00:00Z,Sam Gurner,1,0,0
2001-08-29T00:00:00Z,Ian Davis,1,0,0
2001-08-29T00:00:00Z,Jason Benson,1,0,0
2001-08-29T00:00:00Z,Simon Ford,1,0,0
2001-09-03T00:00:00Z,Graham Colbourne,1,0,0
2001-09-08T00:00:00Z,Stuart Rogers,1,0,0
2001-09-08T00:00:00Z,Steve French,1,0,0
2001-09-15T00:00:00Z,Jason Benson,1,0,0
2001-09-19T00:00:00Z,Graham Colbourne,2,0,0
2001-09-29T00:00:00Z,Graham Colbourne,1,0,0
2001-10-10T00:00:00Z,Simon Ford,1,0,0
2001-10-10T00:00:00Z,Sam Gurner,1,0,0
2001-10-20T00:00:00Z,Simon Ford,2,0,0
2001-10-20T00:00:00Z,Sam Gurner,1,0,0
2001-10-27T00:00:00Z,Jason Benson,1,0,0
2001-11-03T00:00:00Z,Jason Benson,2,0,0
2001-11-03T00:00:00Z,Steve French,1,0,0
2001-11-17T00:00:00Z,Steve French,1,0,0
2001-11-21T00:00:00Z,Simon Ford,1,0,0
2001-11-24T00:00:00Z,Graham Colbourne,1,0,0
2001-11-24T00:00:00Z,Jon Porter,1,0,0
2001-11-24T00:00:00Z,Steve Dowling,1,0,0
2001-12-11T00:00:00Z,Darren Brown,1,0,0
2001-12-15T00:00:00Z,Dave Payne,1,0,0
2001-12-15T00:00:00Z,Graham Colbourne,1,0,0
2001-12-22T00:00:00Z,Steve Dowling,1,0,0
2001-12-26T00:00:00Z,Ian Davis,1,0,0
2001-12-29T00:00:00Z,Dave Payne,1,0,0
2002-01-05T00:00:00Z,Mark Mazza,3,0,0
2002-01-19T00:00:00Z,Darren Brown,1,0,0
2002-02-19T00:00:00Z,Darren Brown,1,0,0
2002-03-10T00:00:00Z,Allen Williams,1,0,0
2002-03-23T00:00:00Z,Dave Payne,1,0,0
2002-03-23T00:00:00Z,Dwayne Smith,1,0,0
2002-03-27T00:00:00Z,Allen Williams,1,0,0
2002-03-27T00:00:00Z,Dwayne Smith,1,0,0
2002-03-27T00:00:00Z,Jon Porter,1,0,0
2002-03-30T00:00:00Z,Steve French,1,0,0
2002-04-01T00:00:00Z,Steve French,1,0,0
2002-04-06T00:00:00Z,Allen Williams,1,0,0
2002-04-06T00:00:00Z,Darren Brown,1,0,0
2002-04-10T00:00:00Z,Allen Williams,1,0,0
2002-04-17T00:00:00Z,Dwayne Smith,1,0,0
2002-04-22T00:00:00Z,Mark Mazza,1,0,0
2002-04-29T00:00:00Z,Allen Williams,1,0,0
2002-05-01T00:00:00Z,Darren Pool,1,0,0
2002-05-01T00:00:00Z,Luke Obern,1,0,0
2002-08-24T00:00:00Z,Tom Lewis,1,0,0
2002-08-24T00:00:00Z,John Cordy,1,0,0
2002-09-21T00:00:00Z,Andy Gulliford,2,0,0
2002-09-21T00:00:00Z,Tom Lewis,1,0,0
2002-09-28T00:00:00Z,Tom Lewis,1,0,0
2002-09-28T00:00:00Z,Hadleigh Winter,1,0,0
2002-10-12T00:00:00Z,Hadleigh Winter,1,0,0
2002-10-19T00:00:00Z,Andy Chambers,1,0,0
2002-10-19T00:00:00Z,Tom Lewis,2,0,0
2002-10-19T00:00:00Z,Gary Davis,1,0,0
2002-10-19T00:00:00Z,Mark Bidwell,1,0,0
2002-10-30T00:00:00Z,Andy Chambers,1,0,0
2002-11-16T00:00:00Z,Tom Lewis,1,0,0
2002-11-16T00:00:00Z,John Cordy,1,0,0
2002-11-20T00:00:00Z,Lance Kray,1,0,0
2002-11-23T00:00:00Z,Tom Lewis,1,0,0
2002-11-23T00:00:00Z,Ben Stevens,1,0,0
2002-11-30T00:00:00Z,John Cordy,1,0,0
2003-01-04T00:00:00Z,Neil Graydon,2,0,0
2003-01-15T00:00:00Z,Neil Graydon,1,0,0
2003-01-25T00:00:00Z,Neil Graydon,1,0,0
2003-01-28T00:00:00Z,John Cordy,1,0,0
2003-02-01T00:00:00Z,Neil Graydon,2,0,0
2003-02-08T00:00:00Z,Leyton Carpenter,1,0,0
2003-02-08T00:00:00Z,Neil Graydon,1,0,0
2003-02-11T00:00:00Z,Unknown,1,0,0
2003-03-01T00:00:00Z,Lee White,1,0,0
2003-03-01T00:00:00Z,OG,1,0,1
2003-03-01T00:00:00Z,Aaron Blakemore,1,0,0
2003-03-08T00:00:00Z,Aaron Blakemore,1,0,0
2003-03-19T00:00:00Z,Lee White,1,0,0
2003-03-22T00:00:00Z,John Cordy,1,0,0
2003-03-29T00:00:00Z,Aaron Blakemore,2,0,0
2003-04-02T00:00:00Z,Chris Huish,1,0,0
2003-04-02T00:00:00Z,John Cordy,1,0,0
2003-04-09T00:00:00Z,Aaron Blakemore,2,0,0
2003-04-12T00:00:00Z,Aaron Blakemore,2,0,0
2003-04-16T00:00:00Z,Aaron Blakemore,2,0,0
2003-04-16T00:00:00Z,Lee White,1,0,0
2003-04-16T00:00:00Z,Simon Lock,1,0,0
2003-04-21T00:00:00Z,Aaron Blakemore,2,0,0
2003-04-28T00:00:00Z,Lee White,1,0,0
2003-04-28T00:00:00Z,Aaron Blakemore Unknown,1,0,0
2003-08-16T00:00:00Z,Dave Butler,1,0,0
2003-08-16T00:00:00Z,Lee White,1,0,0
2003-08-23T00:00:00Z,Lee White,1,0,0
2003-08-23T00:00:00Z,Kev Rawlings,1,0,0
2003-08-23T00:00:00Z,Wes Wilson,1,0,0
2003-08-23T00:00:00Z,Aaron Blakemore,1,0,0
2003-08-30T00:00:00Z,Wes Wilson,1,0,0
2003-08-30T00:00:00Z,Dave Butler,1,0,0
2003-09-02T00:00:00Z,Leyton Carpenter,1,0,0
2003-09-02T00:00:00Z,Wes Wilson,1,0,0
2003-09-06T00:00:00Z,Leyton Carpenter,1,0,0
2003-09-09T00:00:00Z,Unknown,1,0,0
2003-09-13T00:00:00Z,Aaron Blakemore,3,0,0
2003-09-20T00:00:00Z,Aaron Blakemore,2,0,0
2003-09-20T00:00:00Z,Dave Astin,1,0,0
2003-09-20T00:00:00Z,Will Jefferies,1,0,0
2003-10-04T00:00:00Z,Lee White,2,0,0
2003-10-04T00:00:00Z,Aaron Blakemore,3,0,0
2003-10-07T00:00:00Z,Aaron Blakemore,2,0,0
2003-10-11T00:00:00Z,Lee White,3,0,0
2003-10-14T00:00:00Z,Ryan Havard,1,0,0
2003-10-18T00:00:00Z,Aaron Blakemore,1,0,0
2003-10-18T00:00:00Z,Wes Wilson,1,0,0
2003-10-25T00:00:00Z,Aaron Blakemore,1,0,0
2003-10-25T00:00:00Z,Mark Rowlands,1,0,0
2003-11-12T00:00:00Z,Aaron Blakemore,2,0,0
2003-11-12T00:00:00Z,Wes Wilson,1,0,0
2003-11-15T00:00:00Z,Aaron Blakemore,1,0,0
2003-11-15T00:00:00Z,Mark Rowlands,2,0,0
2003-12-13T00:00:00Z,Mark Rowlands,1,0,0
2004-01-03T00:00:00Z,Paul Jennings,1,0,0
2004-01-17T00:00:00Z,Dave Butler,1,0,0
2004-01-20T00:00:00Z,Unknown,1,0,0
2004-01-27T00:00:00Z,Aaron Blakemore,2,0,0
2004-01-27T00:00:00Z,James Billing,1,0,0
2004-02-10T00:00:00Z,Aaron Blakemore,3,0,0
2004-02-10T00:00:00Z,Mark Rowlands,1,0,0
2004-02-14T00:00:00Z,Will Jefferies,1,0,0
2004-02-14T00:00:00Z,Lee White,2,0,0
2004-02-21T00:00:00Z,Andy Norris,1,0,0
2004-02-21T00:00:00Z,Lee White,1,0,0
2004-02-21T00:00:00Z,Aaron Blakemore,3,0,0
2004-03-13T00:00:00Z,Aaron Blakemore,3,0,0
2004-03-13T00:00:00Z,Chris Huish,1,0,0
2004-03-27T00:00:00Z,Aaron Blakemore,1,0,0
2004-03-31T00:00:00Z,Aaron Blakemore,2,0,0
2004-03-31T00:00:00Z,Chris Huish,1,0,0
2004-04-06T00:00:00Z,Aaron Blakemore,2,0,0
2004-04-10T00:00:00Z,James Billing,1,0,0
2004-04-10T00:00:00Z,Chris Huish,1,0,0
2004-04-12T00:00:00Z,Aaron Blakemore,1,0,0
2004-04-19T00:00:00Z,Aaron Blakemore,1,0,0
2004-04-27T00:00:00Z,Leigh White,1,0,0
2004-04-27T00:00:00Z,Mark Rowlands,1,0,0
2004-04-27T00:00:00Z,Aaron Blakemore,3,0,0
2004-05-01T00:00:00Z,Aaron Blakemore,1,0,0
2004-05-01T00:00:00Z,James Billing,1,0,0
2004-05-04T00:00:00Z,OG,1,0,1
2004-08-14T00:00:00Z,Aaron Blakemore,1,0,0
2004-08-14T00:00:00Z,Chris Huish,1,0,0
2004-08-21T00:00:00Z,Lee Phillips,1,0,0
2004-08-21T00:00:00Z,Mark Billitteri,1,0,0
2004-08-21T00:00:00Z,Brett Gready,1,0,0
2004-08-21T00:00:00Z,Rob Salmon,1,0,0
2004-08-24T00:00:00Z,Mark Billitteri,1,0,0
2004-08-24T00:00:00Z,Rob Salmon,1,0,0
2004-08-28T00:00:00Z,Brett Gready,1,0,0
2004-08-28T00:00:00Z,Chris Huish,1,0,0
2004-09-07T00:00:00Z,Dave Horseman,1,0,0
2004-09-21T00:00:00Z,David Morrissey,1,0,0
2004-09-25T00:00:00Z,Simon Lock,1,0,0
2004-10-09T00:00:00Z,Rob Salmon,1,0,0
2004-10-12T00:00:00Z,Aaron Blakemore,1,0,0
2004-10-19T00:00:00Z,David Morrissey,1,0,0
2004-10-26T00:00:00Z,Brett Gready,1,0,0
2004-10-30T00:00:00Z,Aaron Blakemore,2,0,0
2004-10-30T00:00:00Z,Carl Heiniger,1,0,0
2004-10-30T00:00:00Z,Wes Wilson,2,0,0
2004-11-06T00:00:00Z,Aaron Blakemore,1,0,0
2004-11-20T00:00:00Z,Aaron Blakemore,1,0,0
2004-11-27T00:00:00Z,Aaron Blakemore,2,0,0
2004-12-11T00:00:00Z,Aaron Blakemore,3,0,0
2005-01-03T00:00:00Z,Aaron Blakemore,2,0,0
2005-01-08T00:00:00Z,Aaron Blakemore,1,0,0
2005-01-08T00:00:00Z,Matt Williamson,1,0,0
2005-01-29T00:00:00Z,Stuart Minall,1,0,0
2005-01-29T00:00:00Z,Mark Billitteri,1,0,0
2005-02-19T00:00:00Z,Dave Butler,1,0,0
2005-02-19T00:00:00Z,Matt Williamson,1,0,0
2005-02-19T00:00:00Z,Craig Stewart,1,0,0
2005-03-05T00:00:00Z,Craig Stewart,1,0,0
2005-03-12T00:00:00Z,Aaron Blakemore,4,0,0
2005-03-12T00:00:00Z,Craig Stewart,1,0,0
2005-03-19T00:00:00Z,Lee White,1,0,0
2005-03-28T00:00:00Z,Aaron Blakemore,1,0,0
2005-03-28T00:00:00Z,James Edgerley,1,0,0
2005-04-05T00:00:00Z,Aaron Blakemore,4,0,0
2005-04-05T00:00:00Z,Pete Shepherd,1,0,0
2005-04-05T00:00:00Z,Shane Hancock,1,0,0
2005-04-12T00:00:00Z,Craig Stewart,1,0,0
2005-04-19T00:00:00Z,Pete Shepherd,1,0,0
2005-04-23T00:00:00Z,Aaron Blakemore,3,0,0
2005-04-30T00:00:00Z,Aaron Blakemore,1,0,0
2005-05-04T00:00:00Z,Aaron Blakemore,4,0,0
2005-05-07T00:00:00Z,Lee White,1,0,0
2005-08-20T00:00:00Z,Andy Norris,1,0,0
2005-08-23T00:00:00Z,Aaron Blakemore,1,0,0
2005-08-23T00:00:00Z,Jazz Bright,1,0,0
2005-09-03T00:00:00Z,Ricky Briggs,2,0,0
2005-09-06T00:00:00Z,Matt Tilley,1,0,0
2005-09-17T00:00:00Z,James Riccio,1,0,0
2005-09-24T00:00:00Z,Jazz Bright,1,0,0
2005-10-01T00:00:00Z,Tom Kington,1,0,0
2005-10-01T00:00:00Z,James Riccio,2,0,0
2005-10-01T00:00:00Z,Craig Stewart,1,0,0
2005-10-01T00:00:00Z,Leon Simpson,1,0,0
2005-10-08T00:00:00Z,Leon Simpson,1,0,0
2005-10-08T00:00:00Z,James Riccio,1,0,0
2005-10-15T00:00:00Z,Tom Kington,1,0,0
2005-10-15T00:00:00Z,Lee White,2,0,0
2005-10-15T00:00:00Z,Ricky Briggs,1,0,0
2005-10-22T00:00:00Z,James Riccio,2,0,0
2005-10-22T00:00:00Z,Lee White,1,0,0
2005-10-22T00:00:00Z,Leon Simpson,1,0,0
2005-10-25T00:00:00Z,James Riccio,1,0,0
2005-10-29T00:00:00Z,OG,1,0,1
2005-10-29T00:00:00Z,Jason Hughes,1,0,0
2005-11-05T00:00:00Z,Lee White,1,0,0
2005-11-15T00:00:00Z,Lee White,1,0,0
2005-11-15T00:00:00Z,Leon Simpson,1,0,0
2005-11-19T00:00:00Z,James Riccio,1,0,0
2005-11-26T00:00:00Z,James Riccio,1,0,0
2005-12-10T00:00:00Z,Chris Churchill,1,0,0
2005-12-10T00:00:00Z,Leon Simpson,1,0,0
2005-12-17T00:00:00Z,Tarik Whitcliff,1,0,0
2005-12-21T00:00:00Z,Jazz Bright,1,0,0
2005-12-21T00:00:00Z,Ricky Briggs,1,0,0
2005-12-21T00:00:00Z,James Riccio,1,0,0
2005-12-27T00:00:00Z,Leon Simpson,1,0,0
2005-12-27T00:00:00Z,OG,1,0,1
2006-01-07T00:00:00Z,James Riccio,1,0,0
2006-01-07T00:00:00Z,Chris Churchill,1,0,0
2006-01-21T00:00:00Z,Matt Tilley,1,0,0
2006-01-28T00:00:00Z,Ricky Briggs,2,0,0
2006-01-28T00:00:00Z,Leon Simpson,1,0,0
2006-02-04T00:00:00Z,Leon Simpson,1,0,0
2006-02-04T00:00:00Z,Rob Dumphy,1,0,0
2006-02-06T00:00:00Z,Ricky Briggs,1,0,0
2006-02-06T00:00:00Z,Craig Stewart,1,0,0
2006-02-11T00:00:00Z,Leon Simpson,1,0,0
2006-02-14T00:00:00Z,Chris Churchill,1,0,0
2006-02-18T00:00:00Z,Chris Churchill,1,0,0
2006-02-18T00:00:00Z,Jason Hughes,1,0,0
2006-02-25T00:00:00Z,Rob Dumphy,1,0,0
2006-02-25T00:00:00Z,OG,1,0,1
2006-02-28T00:00:00Z,Lee White,1,0,0
2006-03-04T00:00:00Z,Leon Simpson,3,0,0
2006-03-04T00:00:00Z,Danny Guibarra,1,0,0
2006-03-04T00:00:00Z,Kye Mountford,1,0,0
2006-03-15T00:00:00Z,OG,1,0,1
2006-03-25T00:00:00Z,Kye Mountford,1,0,0
2006-03-25T00:00:00Z,Jazz Bright,1,0,0
2006-03-25T00:00:00Z,James Riccio,1,0,0
2006-03-25T00:00:00Z,Danny Guibarra,1,0,0
2006-03-28T00:00:00Z,Lee White,1,0,0
2006-04-01T00:00:00Z,Jazz Bright,1,0,0
2006-04-03T00:00:00Z,Robin Southwell,1,0,0
2006-04-03T00:00:00Z,Danny Guibarra,1,0,0
2006-04-08T00:00:00Z,Jazz Bright,1,0,0
2006-04-11T00:00:00Z,Matt Tilley,1,0,0
2006-04-11T00:00:00Z,Danny Guibarra,1,0,0
2006-04-15T00:00:00Z,Rob Dumphy,1,0,0
2006-04-22T00:00:00Z,Lee White,1,0,0
2006-04-22T00:00:00Z,Leon Simpson,1,0,0
2006-04-22T00:00:00Z,Matt Tilley,1,0,0
2006-04-29T00:00:00Z,Danny Guibarra,1,0,0
2006-08-12T00:00:00Z,Nick Beaverstock,1,0,0
2006-08-12T00:00:00Z,Liam Fussell,1,0,0
2006-08-12T00:00:00Z,Levi Marlow,1,0,0
2006-08-19T00:00:00Z,Leon Simpson,1,0,0
2006-08-19T00:00:00Z,Danny Guibarra,1,0,0
2006-08-26T00:00:00Z,Ricky Briggs,1,0,0
2006-08-26T00:00:00Z,Levi Marlow,1,0,0
2006-08-29T00:00:00Z,Ricky Briggs,1,0,0
2006-08-29T00:00:00Z,Liam Fussell,1,0,0
2006-08-29T00:00:00Z,Leon Simpson,1,0,0
2006-08-29T00:00:00Z,Lee White,3,0,0
2006-09-23T00:00:00Z,Kye Mountford,1,0,0
2006-09-23T00:00:00Z,Tariq Whitcliff,1,0,0
2006-10-03T00:00:00Z,Matt Tilley,1,0,0
2006-10-03T00:00:00Z,Levi Marlow,1,0,0
2006-10-14T00:00:00Z,Matt Tilley,1,0,0
2006-10-21T00:00:00Z,Liam Fussell,1,0,0
2006-10-28T00:00:00Z,OG,1,0,1
2006-11-04T00:00:00Z,Chris Mountford Jr,1,0,0
2006-11-08T00:00:00Z,Ricky Briggs,1,0,0
2006-11-08T00:00:00Z,Danny Gulbarra,1,0,0
2006-11-08T00:00:00Z,Chris Mountford Jr,3,0,0
2006-11-11T00:00:00Z,Ricky Briggs,1,0,0
2006-12-23T00:00:00Z,Levi Marlow,1,0,0
2006-12-23T00:00:00Z,Leon Simpson,1,0,0
2006-12-26T00:00:00Z,Ricky Briggs,1,0,0
2006-12-26T00:00:00Z,Levi Marlow,2,0,0
2006-12-26T00:00:00Z,OG,1,0,1
2007-01-13T00:00:00Z,Levi Marlow,1,0,0
2007-01-13T00:00:00Z,Matt Tilley,1,0,0
2007-01-24T00:00:00Z,Liam Fussell,1,0,0
2007-01-24T00:00:00Z,Leon Simpson,1,0,0
2007-01-27T00:00:00Z,Leon Simpson,2,0,0
2007-01-27T00:00:00Z,Chris Mountford Jr,2,0,0
2007-01-30T00:00:00Z,Liam Fussell,1,0,0
2007-02-03T00:00:00Z,Ricky Briggs,1,0,0
2007-02-03T00:00:00Z,Stuart Tovey,1,0,0
2007-03-10T00:00:00Z,OG,1,0,1
2007-03-20T00:00:00Z,Kye Mountford,1,0,0
2007-03-20T00:00:00Z,Leon Simpson,1,0,0
2007-03-24T00:00:00Z,Liam Fussell,1,0,0
2007-03-27T00:00:00Z,Ricky Briggs,2,0,0
2007-03-29T00:00:00Z,Benji Tricker,1,0,0
2007-03-31T00:00:00Z,Ricky Briggs,1,0,0
2007-03-31T00:00:00Z,Leon Simpson,1,0,0
2007-04-14T00:00:00Z,Jason Hughes,1,0,0
2007-04-17T00:00:00Z,OG,1,0,1
2007-04-19T00:00:00Z,Matt Tilley,1,0,0
2007-04-21T00:00:00Z,Ricky Briggs,1,0,0
2007-04-24T00:00:00Z,Chris Mountford Jr,1,0,0
2007-04-28T00:00:00Z,Chris Mountford Jr,1,0,0
2007-05-03T00:00:00Z,Matt Tilley,1,0,0
2007-05-05T00:00:00Z,Levi Marlow,1,0,0
2007-05-05T00:00:00Z,Chris Mountford Jr,1,0,0
2007-05-07T00:00:00Z,Danny Guibarra,1,0,0
2007-05-14T00:00:00Z,Liam Fussell,2,0,0
2007-05-14T00:00:00Z,Leon Simpson,1,0,0
2007-08-11T00:00:00Z,Dean Evans,1,0,0
2007-08-14T00:00:00Z,Ricky Briggs,1,0,0
2007-08-18T00:00:00Z,Chris Mountford Jr,3,0,0
2007-08-18T00:00:00Z,Clinton Wilson,2,0,0
2007-08-25T00:00:00Z,Dean Evans,1,0,0
2007-08-25T00:00:00Z,Clinton Wilson,1,0,0
2007-09-01T00:00:00Z,Dean Evans,1,0,0
2007-09-08T00:00:00Z,Clinton Wilson,1,0,0
2007-09-08T00:00:00Z,Dean Evans,1,0,0
2007-09-08T00:00:00Z,Mark Thomas,1,0,0
2007-09-22T00:00:00Z,Dean Evans,1,0,0
2007-09-26T00:00:00Z,Dean Evans,1,0,0
2007-09-26T00:00:00Z,Levi Marlow,1,0,0
2007-09-29T00:00:00Z,Clinton Wilson,2,0,0
2007-10-02T00:00:00Z,Andy Catley,1,0,0
2007-10-13T00:00:00Z,Robert Dumphy,2,0,0
2007-10-13T00:00:00Z,Levi Marlow,2,0,0
2007-10-16T00:00:00Z,Robert Dumphy,1,0,0
2007-10-16T00:00:00Z,Jason Hughes,1,0,0
2007-10-20T00:00:00Z,Robert Dumphy,1,0,0
2007-10-20T00:00:00Z,Kye Mountford,1,0,0
2007-10-20T00:00:00Z,Mark Rowlands,1,0,0
2007-10-23T00:00:00Z,Dean Evans,1,0,0
2007-10-23T00:00:00Z,OG,1,0,1
2007-10-23T00:00:00Z,Dave Pearse,1,0,0
2007-11-03T00:00:00Z,Robert Dumphy,1,0,0
2007-11-10T00:00:00Z,Dean Evans,1,0,0
2007-11-10T00:00:00Z,Dave Pearse,1,0,0
